atleta_id,nome,apelido,foto,clube_nome,escudos_foto,abreviacao_pos
63289,Edenílson Andrade dos Santos,Edenílson,https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_140x140.png,Internacional,https://s.glbimg.com/es/sde/f/organizacoes/2016/05/03/inter65.png,mei
85004,Marcos Felipe de Freitas Monteiro,Marcos Felipe,https://s.glbimg.com/es/sde/f/2021/08/19/35c8568b7efec2aed4607723d255050e_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,gol
39148,Givanildo Vieira de Souza,Hulk,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,ata
78478,Willian Souza Arão da Silva,Willian Arão,https://s.glbimg.com/es/sde/f/2021/05/01/5696091eeba19b79c51d753792490f14_140x140.png,Flamengo,https://s.glbimg.com/es/sde/f/organizacoes/2018/04/09/Flamengo-65.png,mei
97341,Rogério Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_140x140.png,São Paulo,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/sao_paulo_60x60.png,tec
93882,Cleiton Schwengber,Cleiton,https://s.glbimg.com/es/sde/f/2022/02/21/c4d7c76ba8761fafc7a17e9da673dc84_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,gol
99815,Jhon Adolfo Arias Andrade,Arias,https://s.glbimg.com/es/sde/f/2021/08/31/0340c9e32a5914738d36712836b267bb_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,mei
87999,Gustavo Henrique Furtado Scarpa,Gustavo Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_140x140.png,Palmeiras,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/palmeiras_60x60.png,mei
71162,Vinícius Goes Barbosa de Souza,Vina,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_140x140.png,Ceará,https://s.glbimg.com/es/sde/f/organizacoes/2019/10/10/ceara-65x65.png,mei
82453,Tadeu Antônio Ferreira,Tadeu,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_140x140.png,Goiás,https://s.glbimg.com/es/sde/f/organizacoes/2021/03/01/goias-65.png,gol
42234,Cássio Roberto Ramos,Cássio,https://s.glbimg.com/es/sde/f/2022/02/22/346562c71804cbbf662b6110f942b41c_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,gol
85931,Hyoran Kaue Dalmoro,Hyoran,https://s.glbimg.com/es/sde/f/2022/02/21/43a05fa2efd0e95b4b3f0c4713721fe1_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,mei
38398,Renato Soares de Oliveira Augusto,Renato Augusto,https://s.glbimg.com/es/sde/f/2021/08/06/35684e60fd3427c98c6ffec1cb51d7d5_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,mei
100079,Federico Matías Javier Zaracho,Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,mei
96468,Daniel de Sousa Brito,Daniel,https://s.glbimg.com/es/sde/f/2022/04/02/9ce578918b5a7d98112629368b0a657d_140x140.png,Internacional,https://s.glbimg.com/es/sde/f/organizacoes/2016/05/03/inter65.png,gol
37656,Fábio Deivson Lopes Maciel,Fábio,https://s.glbimg.com/es/sde/f/2022/02/24/56c904be5b9993c05440bdcacbc5a608_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,gol
104276,Lucas Felipe Calegari,Calegari,https://s.glbimg.com/es/sde/f/2021/08/19/b663d44a41eb348f73ebd477e907a8bc_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,lat
95799,Artur Victor Guimarães,Artur,https://s.glbimg.com/es/sde/f/2022/02/21/8a066ad3f920ce6d6ba32a01ff830e8c_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,ata
38750,Filipe Luís Kasmirski,Filipe Luís,https://s.glbimg.com/es/sde/f/2022/03/03/fdb50448c00fef05036a74c032269980_140x140.png,Flamengo,https://s.glbimg.com/es/sde/f/organizacoes/2018/04/09/Flamengo-65.png,lat
80196,Glaybson Yago Souza Lisboa,Yago Pikachu,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_140x140.png,Fortaleza,https://s.glbimg.com/es/sde/f/organizacoes/2021/09/19/65_0000_Fortaleza-2021.png,mei
69705,Maycon Vinícius Ferreira da Cruz,Nikão,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_140x140.png,São Paulo,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/sao_paulo_60x60.png,mei
93790,Marlon Rodrigues Freitas,Marlon Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_140x140.png,Atlético-GO,https://s.glbimg.com/es/sde/f/organizacoes/2020/07/02/atletico-go-2020-65.png,mei
94509,Raphael Cavalcante Veiga,Raphael Veiga,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_140x140.png,Palmeiras,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/palmeiras_60x60.png,mei
83257,Gabriel Barbosa Almeida,Gabriel,https://s.glbimg.com/es/sde/f/2022/03/03/f347648036a61ed38e631faf7be83967_140x140.png,Flamengo,https://s.glbimg.com/es/sde/f/organizacoes/2018/04/09/Flamengo-65.png,ata
102878,Miguel David Terans Pérez  ,Terans,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
37424,Luiz Carlos de Oliveira Preto,Pintado,https://s.glbimg.com/es/sde/f/2019/10/22/4dc47f9ac81a1f2c7dfe2868232f8d29_140x140.png,Cuiabá,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/16/cuiaba65.png,tec
102130,Joaquín Piquerez Moreira,Piquerez,https://s.glbimg.com/es/sde/f/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_140x140.png,Palmeiras,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/palmeiras_60x60.png,lat
37646,Ebert William Amâncio,Betão,https://s.glbimg.com/es/sde/f/2022/02/21/8a36692931fbcb825d6a43d312fbb2e6_140x140.png,Avaí,https://s.glbimg.com/es/sde/f/organizacoes/2018/09/04/escudo-avai-65x65.png,zag
72294,Everson Felipe Marques Pires,Everson,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,gol
86485,Marcos da Silva França,Keno,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,ata
42145,Egídio de Araújo Pereira Júnior,Egídio,https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_140x140.png,Coritiba,https://s.glbimg.com/es/sde/f/organizacoes/2017/03/29/coritiba65.png,lat
109282,Luiz Henrique André Rosa da Silva,Luiz Henrique,https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,ata
109497,Marcos Leonardo Santos Almeida,Marcos Leonardo,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_140x140.png,Santos,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/santos_60x60.png,ata
42500,Fagner Conserva Lemos,Fagner,https://s.glbimg.com/es/sde/f/2021/08/06/1dbfc9287c7d5ed6dcd220b9228fc055_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,lat
81091,Jair Rodrigues Júnior,Jair,https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,mei
62114,Taison Barcellos Freda,Taison,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_140x140.png,Internacional,https://s.glbimg.com/es/sde/f/organizacoes/2016/05/03/inter65.png,mei
98909,Tomás Esteban Cuello,Cuello,https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,ata
72290,Jailson Marcelino dos Santos,Jailson,https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,gol
53148,Ytalo José Oliveira dos Santos,Ytalo,https://s.glbimg.com/es/sde/f/2022/02/21/04e6ec2a4a482288bbd0edd201653f3d_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,ata
68833,Ricardo Goulart Pereira,Ricardo Goulart,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_140x140.png,Santos,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/santos_60x60.png,mei
90031,John Stiven Mendoza Valencia,Mendoza,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_140x140.png,Ceará,https://s.glbimg.com/es/sde/f/organizacoes/2019/10/10/ceara-65x65.png,ata
82463,Otávio Henrique Passos Santos,Otávio,https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,mei
82792,Maurício Nogueira Barbieri,Maurício Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,tec
91607,Ronielson da Silva Barbosa,Rony,https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_140x140.png,Palmeiras,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/palmeiras_60x60.png,ata
79188,Silvio Ezequiel Romero,Silvio Romero,https://s.glbimg.com/es/sde/f/2022/02/25/ee2dcd6bf6249a62f5e1264349344cee_140x140.png,Fortaleza,https://s.glbimg.com/es/sde/f/organizacoes/2021/09/19/65_0000_Fortaleza-2021.png,ata
89840,Jonathan Calleri,Calleri,https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_140x140.png,São Paulo,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/sao_paulo_60x60.png,ata
68920,Eduardo Pereira Rodrigues,Dudu,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_140x140.png,Palmeiras,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/palmeiras_60x60.png,ata
104754,Juan Pablo Vojvoda Rizzo,Juan Vojvoda,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_140x140.png,Fortaleza,https://s.glbimg.com/es/sde/f/organizacoes/2021/09/19/65_0000_Fortaleza-2021.png,tec
73384,Samuel Xavier Brito,Samuel Xavier,https://s.glbimg.com/es/sde/f/2021/08/19/9a7d9e6cdec4404f9c27ca38ffaf4f19_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,lat
89898,Róger Krug Guedes,Róger Guedes,https://s.glbimg.com/es/sde/f/2021/11/12/4a05bdeb95f4e052f5e4d6bc9e844fa2_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,ata
72372,Felipe Alves Raymundo,Felipe Alves,https://s.glbimg.com/es/sde/f/2022/03/03/4d0134ca36fbe16f9ac38c3ba359e6ac_140x140.png,Juventude,https://s.glbimg.com/es/sde/f/organizacoes/2021/04/29/juventude65.png,gol
69102,Eduardo Jesús Vargas Rojas,Vargas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,ata
50879,Marlos Romero Bonfim,Marlos,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
98672,Jefferson David Savarino Quintero,Savarino,https://s.glbimg.com/es/sde/f/2021/05/02/d3e7e7202b89ee25b82020db1b85b35e_140x140.png,Atlético-MG,https://s.glbimg.com/es/sde/f/organizacoes/2017/11/23/Atletico-Mineiro-escudo65px.png,ata
100763,Gabriel Davi Gomes Sara,Gabriel Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_140x140.png,São Paulo,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/sao_paulo_60x60.png,mei
97453,Joriwinnyson Santos dos Anjos Rodrigues,Jori,https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,gol
38394,Thiago Heleno Henrique Ferreira,Thiago Heleno,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,zag
42135,Willian Borges da Silva,Willian,https://s.glbimg.com/es/sde/f/2021/09/09/58cf865acea9ec10e49e06337c7e7d4d_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,mei
71602,João Paulo Gomes da Costa,João Paulo,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,lat
42116,Willian Gomes de Siqueira,Willian,https://s.glbimg.com/es/sde/f/2022/02/24/79c62366edb8a36ed104c73a2f413a3e_140x140.png,Fluminense,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/fluminense_60x60.png,ata
72580,Matheus Fernando Cavichioli,Matheus Cavichioli,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,gol
68773,Henrique Almeida Caixeta Nascentes,Henrique Almeida,https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
69034,José Paulo Bezerra Maciel Júnior,Paulinho,https://s.glbimg.com/es/sde/f/2022/02/22/b7da1683ff41ffb17a22a301f538ac44_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,mei
68952,Mário Sérgio Santos Costa,Marinho,https://s.glbimg.com/es/sde/f/2022/03/04/41fcb5bbede1bbd151970338810674db_FORMATO.jpeg_140x140.png,Flamengo,https://s.glbimg.com/es/sde/f/organizacoes/2018/04/09/Flamengo-65.png,ata
60969,Patric Cabral Lalau,Patric,https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,lat
86388,Alexandre Egea,Alê,https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
80079,Airton Moraes Michellon,Airton,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,gol
95662,Lucas Kal Schenfeld Progioli,Lucas Kal,https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
72524,Nicolas Godinho Johann,Nicolas,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_140x140.png,Goiás,https://s.glbimg.com/es/sde/f/organizacoes/2021/03/01/goias-65.png,ata
91203,Éder Ferreira Graminho,Éder,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,zag
96684,Emiliano Ariel Rigoni,Rigoni,https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_140x140.png,São Paulo,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/sao_paulo_60x60.png,ata
60825,Felipe Azevedo dos Santos,Felipe Azevedo,https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
50645,Carlos Eduardo Santos Oliveira,Eduardo,https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,lat
71937,Paulo Roberto Valoura Júnior,Juninho Valoura,https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
87552,Vitor Frezarin Bueno,Vitor Bueno,https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
90309,David Correa da Fonseca,David,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_140x140.png,Internacional,https://s.glbimg.com/es/sde/f/organizacoes/2016/05/03/inter65.png,ata
90264,Rodolfo José da Silva Bardella,Rodolfo,https://s.glbimg.com/es/sde/f/2021/06/04/7a6c7a20ebefb1d7e3fc2038c8e83e0c_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
71680,Raúl Alejandro Cáceres Bogado,Raúl Cáceres,https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,lat
93886,Matheus Leonardo Sales Cardoso,Matheusinho,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
91866,José Ivaldo Almeida Silva,Zé Ivaldo,https://s.glbimg.com/es/sde/f/2021/05/02/08540895ccd662f502ed02a60a7d8172_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,zag
38279,Wellington Pereira do Nascimento,Wellington Paulista,https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
85300,Orlando Enrique Berrío Meléndez,Berrío ,https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
98022,Erick Luis Conrado de Carvalho,Erick,https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
97062,Juan Pablo Ramírez Velásquez,Juan Ramírez,https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
96055,Yan Medeiros Sasse,Yan Sasse,https://s.glbimg.com/es/sde/f/2022/02/24/27f4c1866d9855b11dbd3ddc22505487_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
97317,José Ricardo Barbosa Ribeiro Drumond,Zé Ricardo,https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
90917,Carlos Eduardo Ferreira de Souza,Carlos Eduardo,https://s.glbimg.com/es/sde/f/2022/03/23/a8388dc7dd66d2d3906dd404ca7a5b8e_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,ata
90302,Pedro Rocha Neves,Pedro Rocha,https://s.glbimg.com/es/sde/f/2022/02/21/bca4738ad3069733d0bb2f1c649401a9_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,ata
99878,Leonardo da Silva Passos,Léo Passos,https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
101594,Hugo Moura Arruda da Silva,Hugo Moura,https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
102253,Lucas Halter,Lucas Halter,https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,zag
71631,Weverton Pereira da Silva,Weverton,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_140x140.png,Palmeiras,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/palmeiras_60x60.png,gol
69138,Pablo Felipe Teixeira,Pablo,https://s.glbimg.com/es/sde/f/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,ata
87225,Pedro Henrique Ribeiro Gonçalves,Pedro Henrique,https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,zag
70986,Leonardo Cittadini,Léo Cittadini,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
94444,Matheus Barcelos da Silva,Matheus Babi,https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,ata
104095,Vitor Hugo de Andrade Oliveira,Vitor Hugo,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,lat
94067,Matheus Fernandes Siqueira,Matheus Fernandes,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,mei
105208,Bento Matheus Krepski,Bento,https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_140x140.png,Athlético-PR,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/09/Athletico-PR-65x65.png,gol
105608,Luiz Flávio Silvério Silva,Flávio,https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,mei
88423,Aderlan de Lima Silva,Aderlan,https://s.glbimg.com/es/sde/f/2022/02/21/f7330d78d35bfcae393cdc94fda2c5d3_140x140.png,Bragantino,https://s.glbimg.com/es/sde/f/organizacoes/2020/01/01/65.png,lat
100943,Germán Andrés Conti,Conti,https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,zag
86629,Arthur Henrique Peixoto Santos,Arthur Henrique,https://s.glbimg.com/es/sde/f/2022/03/03/ac8a8dbf454accfda9793bed640e7799_140x140.png,Atlético-GO,https://s.glbimg.com/es/sde/f/organizacoes/2020/07/02/atletico-go-2020-65.png,lat
104250,João Victor da Silva Marcelino,João Victor,https://s.glbimg.com/es/sde/f/2021/08/06/2ad4f10146673233d9d0dcb117cd81b9_140x140.png,Corinthians,https://s.glbimg.com/es/sde/f/organizacoes/2019/09/30/Corinthians_65.png,zag
90061,Bruno de Jesus Pacheco,Bruno Pacheco,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_140x140.png,Ceará,https://s.glbimg.com/es/sde/f/organizacoes/2019/10/10/ceara-65x65.png,lat
38144,Márcio Rafael Ferreira de Souza,Rafinha,https://s.glbimg.com/es/sde/f/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_140x140.png,São Paulo,https://s.glbimg.com/es/sde/f/organizacoes/2014/04/14/sao_paulo_60x60.png,lat
77544,Jorge de Moura Xavier,Jorginho,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_140x140.png,Atlético-GO,https://s.glbimg.com/es/sde/f/organizacoes/2020/07/02/atletico-go-2020-65.png,mei
106704,Carlos Alberto Gomes da Silva Filho,Carlos Alberto,https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_140x140.png,América-MG,https://s.glbimg.com/es/sde/f/organizacoes/2019/02/28/escudo65_1.png,ata
